"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주차면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1451381","동일상가아파트 이륜차 주차장(구)","종로구 숭인동 234-81","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:28","Y","유료","Y","유료","0","1111017500015","0","0","0","0","0","0","0","0","0","",""
"1451384","숭인상가아파트 이륜차 주차장(구)","종로구 숭인동 204-14","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:30","Y","유료","Y","유료","0","1111017500014","0","0","0","0","0","0","0","0","0","",""
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.579982","126.968675"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57988699","126.96863586"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.579984","126.968681"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.579983","126.968677"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57989642","126.96863452"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57986802","126.96863842"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57984909","126.96864091"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57985852","126.96863957"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57990592","126.96863337"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.579982","126.968677"
"1451389","필운대로 도미노피자앞 이륜차 주차장(구)","종로구 누하동 7-0","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:32","Y","유료","Y","유료","0","1111011000002","0","0","0","0","0","0","0","0","0","37.57987744","126.96863708"
"1451409","낙산성곽 버스전용 주차장(구)","종로구 창신동 615-62","NS","노상 주차장","4","버스전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-08-31 09:30:25","Y","유료","Y","유료","0","1111017400005","0","0","0","0","0","0","0","0","0","",""
"1451442","종로40길 이륜차 주차장(구)","종로구 종로6가 318-3","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:47","Y","유료","Y","유료","0","1111016400002","0","0","0","0","0","0","0","0","0","",""
"1451444","종로40길 이륜차 주차장(구)","종로구 종로6가 318-3","NS","노상 주차장","6","이륜차 전용 주차장","","0","미연계중","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 10:01:48","Y","유료","Y","유료","0","1111016400002","0","0","0","0","0","0","0","0","0","",""
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57523394","126.97877934"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57540383","126.97868146"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57546727","126.97864632"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57527737","126.97875478"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57544599","126.97865819"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57531915","126.97873032"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57542571","126.97866942"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57534073","126.9787157"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57521215","126.97879233"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57525565","126.97876735"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57536163","126.9787049"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.575298","126.97874205"
"1451525","열린마당(구)","종로구 세종로 111-0 옆","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","2100","0900","1500","0000","0000","2019-06-10 10:02:27","N","무료","Y","유료","250000","1111011900002","500","5","1000","10","0","0","0","0","0","37.57538307","126.97869259"
"1451554","청계3(창경궁로_북1) 공영주차장(시)","종로구 예지동 140-1","NS","노상 주차장","1","시간제 주차장","","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-09-30 18:32:02","N","무료","Y","유료","0","1111015800001","750","5","750","5","0","0","0","0","0","",""
"1451592","종각(구)","종로구 관철동 45-9","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1000","2200","0900","1800","0000","0000","2019-06-10 10:02:49","N","무료","Y","유료","250000","1111013500001","500","5","1000","10","0","0","0","0","0","",""
"1451594","종각(구)","종로구 관철동 45-9","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","1000","2200","0900","1800","0000","0000","2019-06-10 10:02:49","N","무료","Y","유료","250000","1111013500001","500","5","1000","10","0","0","0","0","0","",""
"1451598","원서공원 앞(구)","종로구 와룡동 206-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-04-20 14:00:00","N","무료","N","무료","250000","1111013000002","500","5","500","5","0","0","0","0","0","37.57780195","126.98932685"
"1451598","원서공원 앞(구)","종로구 와룡동 206-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-04-20 14:00:00","N","무료","N","무료","250000","1111013000002","500","5","500","5","0","0","0","0","0","37.5782594","126.98935811"
"1451598","원서공원 앞(구)","종로구 와룡동 206-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-04-20 14:00:00","N","무료","N","무료","250000","1111013000002","500","5","500","5","0","0","0","0","0","37.57806188","126.98934142"
"1451598","원서공원 앞(구)","종로구 와룡동 206-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-04-20 14:00:00","N","무료","N","무료","250000","1111013000002","500","5","500","5","0","0","0","0","0","37.57836684","126.98933188"
"1451598","원서공원 앞(구)","종로구 와룡동 206-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-04-20 14:00:00","N","무료","N","무료","250000","1111013000002","500","5","500","5","0","0","0","0","0","37.57763687","126.98932907"
"1451598","원서공원 앞(구)","종로구 와룡동 206-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1900","0900","1900","2021-04-20 14:00:00","N","무료","N","무료","250000","1111013000002","500","5","500","5","0","0","0","0","0","37.57769267","126.98932307"
